ID,SMILES_chiral,SMARTS,Proportion,Counts,MW,HBA,HBD,LOGP,TPSA,RB
COCONUT_fragments_3491,COc1cc(C)c(C=O)c(O)c1,[#6]-[#8]-[#6]1:[#6]:[#6](-[#6]):[#6](-[#6]=[#8]):[#6](-[#8]):[#6]:1,0.01,52.0,166.06299418,3,1,1.52172,46.53,2
COCONUT_fragments_3492,C[C@@]1(CO)CCC[C@@]2(C)[C@H](CC=O)[C@H](O)CC[C@H]12,[#6]-[#6@@]1(-[#6]-[#8])-[#6]-[#6]-[#6]-[#6@@]2(-[#6])-[#6@H](-[#6]-[#6]=[#8])-[#6@H](-[#8])-[#6]-[#6]-[#6@H]-1-2,0.01,52.0,254.188194692,3,2,2.1513,57.53,3
COCONUT_fragments_3498,COC(=O)C1CCCN1,[#6]-[#8]-[#6](=[#8])-[#6]1-[#6]-[#6]-[#6]-[#7]-1,0.01,52.0,129.078978592,3,1,-0.0886000000000001,38.33,1
COCONUT_fragments_3510,COc1ccc(Cl)cc1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1,0.01,52.0,142.018542524,1,0,2.3486,9.23,1
COCONUT_fragments_3512,CCC(C)C(O)C=O,[#6]-[#6]-[#6](-[#6])-[#6](-[#8])-[#6]=[#8],0.01,52.0,116.083729624,2,1,0.5923,37.3,3
COCONUT_fragments_3514,C=CCc1cccc(OC)c1,[#6]=[#6]-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#8]-[#6]):[#6]:1,0.01,52.0,148.088815004,1,0,2.4237,9.23,3
COCONUT_fragments_3522,O=CNc1ccccc1C=O,[#8]=[#6]-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#8],0.01,51.0,149.047678464,2,1,1.0674,46.17,3
COCONUT_fragments_3535,CCc1ccc(Cl)cc1,[#6]-[#6]-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1,0.01,51.0,140.039277968,0,0,2.902400000000001,0.0,1
COCONUT_fragments_3547,Cc1cc(C)cc(C)c1,[#6]-[#6]1:[#6]:[#6](-[#6]):[#6]:[#6](-[#6]):[#6]:1,0.01,51.0,120.093900384,0,0,2.611860000000001,0.0,0
COCONUT_fragments_3568,CCOc1ccc2c(=O)cc(C)oc2c1,[#6]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]2:[#6](=[#8]):[#6]:[#6](-[#6]):[#8]:[#6]:2:[#6]:1,0.01,51.0,204.078644244,3,0,2.500120000000001,39.44,2
COCONUT_fragments_3585,C[C@H]1OC[C@H](N)C[C@@H]1O,[#6]-[#6@H]1-[#8]-[#6]-[#6@H](-[#7])-[#6]-[#6@@H]-1-[#8],0.01,51.0,131.094628656,3,2,-0.5166000000000004,55.48,0
COCONUT_fragments_3590,C[C@@H]1C[C@H](O)[C@H](O)[C@@]2(C)CC[C@@H]3C[C@]12OC3(C)C,[#6]-[#6@@H]1-[#6]-[#6@H](-[#8])-[#6@H](-[#8])-[#6@@]2(-[#6])-[#6]-[#6]-[#6@@H]3-[#6]-[#6@]-1-2-[#8]-[#6]-3(-[#6])-[#6],0.01,51.0,254.188194692,3,2,2.102,49.69,0
COCONUT_fragments_3592,Cc1cc(C)c(O)o1,[#6]-[#6]1:[#6]:[#6](-[#6]):[#6](-[#8]):[#8]:1,0.01,51.0,112.052429496,2,1,1.60204,33.370000000000005,0
COCONUT_fragments_3600,OCC1CC(O)CCO1,[#8]-[#6]-[#6]1-[#6]-[#6](-[#8])-[#6]-[#6]-[#8]-1,0.01,51.0,132.078644244,3,2,-0.4814,49.69,1
COCONUT_fragments_3601,CC(=O)c1c[nH]c2ccccc12,[#6]-[#6](=[#8])-[#6]1:[#6]:[#7H]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,51.0,159.068413908,1,1,2.3705000000000007,32.86,1
COCONUT_fragments_3607,COc1cccc(C(C)=O)c1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#6](-[#6])=[#8]):[#6]:1,0.01,51.0,150.06807956,2,0,1.8978,26.3,2
COCONUT_fragments_3616,CCOC(=O)c1cccc(N)c1,[#6]-[#6]-[#8]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6]:[#6](-[#7]):[#6]:1,0.01,51.0,165.078978592,3,1,1.4455,52.32,2
COCONUT_fragments_3620,CCC(=O)NCC=O,[#6]-[#6]-[#6](=[#8])-[#7]-[#6]-[#6]=[#8],0.01,51.0,115.063328528,2,1,-0.2885000000000002,46.17,3
COCONUT_fragments_3622,C[C@@H](O)C(C)(C)O,[#6]-[#6@@H](-[#8])-[#6](-[#6])(-[#6])-[#8],0.01,51.0,104.083729624,2,2,0.1381,40.46,1
COCONUT_fragments_3632,N[C@H]1CCCNC1=O,[#7]-[#6@H]1-[#6]-[#6]-[#6]-[#7]-[#6]-1=[#8],0.01,50.0,114.07931294,2,2,-0.7763000000000002,55.12,0
COCONUT_fragments_3636,O=C1CCCC2[C@@H]3CNC[C@@H](C3)CN12,[#8]=[#6]1-[#6]-[#6]-[#6]-[#6]2-[#6@@H]3-[#6]-[#7]-[#6]-[#6@@H](-[#6]-3)-[#6]-[#7]-1-2,0.01,50.0,194.141913196,2,1,0.6067999999999998,32.34,0
COCONUT_fragments_3644,CC(=O)NC[C@@H]1CCCN2CCCC[C@H]12,[#6]-[#6](=[#8])-[#7]-[#6]-[#6@@H]1-[#6]-[#6]-[#6]-[#7]2-[#6]-[#6]-[#6]-[#6]-[#6@H]-1-2,0.01,50.0,210.173213324,2,1,1.3869999999999996,32.34,2
COCONUT_fragments_3645,CC1CC(N(C)C)CCO1,[#6]-[#6]1-[#6]-[#6](-[#7](-[#6])-[#6])-[#6]-[#6]-[#8]-1,0.01,50.0,143.131014164,2,0,1.1155,12.47,1
COCONUT_fragments_3660,COC1CCOC(C)C1,[#6]-[#8]-[#6]1-[#6]-[#6]-[#8]-[#6](-[#6])-[#6]-1,0.01,50.0,130.099379688,2,0,1.2003,18.46,1
COCONUT_fragments_3664,C=CCc1ccc(O)cc1,[#6]=[#6]-[#6]-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6]:[#6]:1,0.01,50.0,134.07316494,1,1,2.1207000000000003,20.23,2
COCONUT_fragments_3678,CC1OCC[C@@H](O)[C@@H]1O,[#6]-[#6]1-[#8]-[#6]-[#6]-[#6@@H](-[#8])-[#6@@H]-1-[#8],0.01,50.0,132.078644244,3,2,-0.483,49.69,0
COCONUT_fragments_3682,C[C@]1(O)CC[C@@H]2C(C=O)=COC[C@@H]21,[#6]-[#6@]1(-[#8])-[#6]-[#6]-[#6@@H]2-[#6](-[#6]=[#8])=[#6]-[#8]-[#6]-[#6@H]-1-2,0.01,50.0,182.094294308,3,1,0.8766,46.53,1
COCONUT_fragments_3685,Cc1cc(O)c(C)c(O)c1C=O,[#6]-[#6]1:[#6]:[#6](-[#8]):[#6](-[#6]):[#6](-[#8]):[#6]:1-[#6]=[#8],0.01,50.0,166.06299418,3,2,1.5271400000000002,57.53,1
COCONUT_fragments_3686,OCC1=CCN2CC[C@@H](O)[C@@H]12,[#8]-[#6]-[#6]1=[#6]-[#6]-[#7]2-[#6]-[#6]-[#6@@H](-[#8])-[#6@@H]-1-2,0.01,50.0,155.094628656,3,2,-0.6461000000000001,43.7,1
COCONUT_fragments_3700,CC[C@H](C)C(N)C=O,[#6]-[#6]-[#6@H](-[#6])-[#6](-[#7])-[#6]=[#8],0.01,50.0,115.099714036,2,1,0.5587000000000001,43.09,3
COCONUT_fragments_3704,CC(C=O)=CCO,[#6]-[#6](-[#6]=[#8])=[#6]-[#6]-[#8],0.01,50.0,100.052429496,2,1,0.1239,37.3,2
COCONUT_fragments_3706,C/C=C/[C@H](O)CC,[#6]/[#6]=[#6]/[#6@H](-[#8])-[#6]-[#6],0.01,50.0,100.088815004,1,1,1.3334,20.23,2
COCONUT_fragments_3708,C[C@H]1CC[C@@H]2C(C=O)=COC[C@H]12,[#6]-[#6@H]1-[#6]-[#6]-[#6@@H]2-[#6](-[#6]=[#8])=[#6]-[#8]-[#6]-[#6@H]-1-2,0.01,50.0,166.099379688,2,0,1.7616999999999998,26.3,1
COCONUT_fragments_3714,CC1(C)C[C@H](N)CCO1,[#6]-[#6]1(-[#6])-[#6]-[#6@H](-[#7])-[#6]-[#6]-[#8]-1,0.01,50.0,129.1153641,2,1,0.9027000000000002,35.25,0
COCONUT_fragments_3715,C[C@H]1C[C@H](O)[C@H](O)CO1,[#6]-[#6@H]1-[#6]-[#6@H](-[#8])-[#6@H](-[#8])-[#6]-[#8]-1,0.01,50.0,132.078644244,3,2,-0.4830000000000001,49.69,0
COCONUT_fragments_3721,OC[C@@H]1CC[C@H](O)CO1,[#8]-[#6]-[#6@@H]1-[#6]-[#6]-[#6@H](-[#8])-[#6]-[#8]-1,0.01,50.0,132.078644244,3,2,-0.4814,49.69,1
COCONUT_fragments_3728,COC[C@@H]1CCCN1,[#6]-[#8]-[#6]-[#6@@H]1-[#6]-[#6]-[#6]-[#7]-1,0.01,50.0,115.099714036,2,1,0.3848000000000001,21.26,2
COCONUT_fragments_3735,Cc1ccc(O)cc1O,[#6]-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6]:[#6]:1-[#8],0.01,50.0,124.052429496,2,2,1.4062199999999998,40.46,0
COCONUT_fragments_3737,C[C@H]1C[C@H](O)[C@@H](O)CO1,[#6]-[#6@H]1-[#6]-[#6@H](-[#8])-[#6@@H](-[#8])-[#6]-[#8]-1,0.01,49.0,132.078644244,3,2,-0.4830000000000001,49.69,0
COCONUT_fragments_3741,C[C@@H]1C[C@@H](O)[C@@H](O)CO1,[#6]-[#6@@H]1-[#6]-[#6@@H](-[#8])-[#6@@H](-[#8])-[#6]-[#8]-1,0.01,49.0,132.078644244,3,2,-0.4830000000000001,49.69,0
COCONUT_fragments_3747,C/C=C/C=C/C(=O)O,[#6]/[#6]=[#6]/[#6]=[#6]/[#6](=[#8])-[#8],0.01,49.0,112.052429496,1,1,1.2033,37.3,2
COCONUT_fragments_3750,COc1cc2c(cc1OC)CN(C(C)=O)CC2,[#6]-[#8]-[#6]1:[#6]:[#6]2:[#6](:[#6]:[#6]:1-[#8]-[#6])-[#6]-[#7](-[#6](-[#6])=[#8])-[#6]-[#6]-2,0.01,49.0,235.120843404,3,0,1.6084,38.77,2
COCONUT_fragments_3758,COc1cccc2ccoc12,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]2:[#6]:[#6]:[#8]:[#6]:1:2,0.01,49.0,148.052429496,2,0,2.4414000000000007,22.37,1
COCONUT_fragments_3761,CC#CC#C/C=C/C,[#6]-[#6]#[#6]-[#6]#[#6]/[#6]=[#6]/[#6],0.01,49.0,104.062600256,0,0,1.5892,0.0,0
COCONUT_fragments_3766,C[C@@]1(CO)CCC[C@@]2(C)[C@H](CC=O)[C@H](O)CC[C@@H]12,[#6]-[#6@@]1(-[#6]-[#8])-[#6]-[#6]-[#6]-[#6@@]2(-[#6])-[#6@H](-[#6]-[#6]=[#8])-[#6@H](-[#8])-[#6]-[#6]-[#6@@H]-1-2,0.01,49.0,254.188194692,3,2,2.1513,57.53,3
COCONUT_fragments_3767,C[C@H]1C[C@H]2NC(=O)C[C@H]2[C@@H]1C,[#6]-[#6@H]1-[#6]-[#6@H]2-[#7]-[#6](=[#8])-[#6]-[#6@H]-2-[#6@@H]-1-[#6],0.01,49.0,153.1153641,1,1,1.1669999999999998,29.1,0
COCONUT_fragments_3770,O=C1c2ccccc2-c2[nH]c(=O)c3ccccc3c21,[#8]=[#6]1-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#6]2:[#7H]:[#6](=[#8]):[#6]3:[#6]:[#6]:[#6]:[#6]:[#6]:3:[#6]:2-1,0.01,49.0,247.063328528,2,1,2.7395000000000005,49.93,0
COCONUT_fragments_3771,CO[C@@H]1CCO[C@@H](C)C1,[#6]-[#8]-[#6@@H]1-[#6]-[#6]-[#8]-[#6@@H](-[#6])-[#6]-1,0.01,49.0,130.099379688,2,0,1.2003,18.46,1
COCONUT_fragments_3775,NCCCN1CCOCC1,[#7]-[#6]-[#6]-[#6]-[#7]1-[#6]-[#6]-[#8]-[#6]-[#6]-1,0.01,49.0,144.126263132,3,1,-0.3325999999999998,38.49,3
COCONUT_fragments_3776,O=Cc1cc2ccccc2[nH]1,[#8]=[#6]-[#6]1:[#6]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2:[#7H]:1,0.01,49.0,145.052763844,1,1,1.9804,32.86,1
COCONUT_fragments_3779,C[C@@H]1CCC[C@H](N)[C@@H]1C,[#6]-[#6@@H]1-[#6]-[#6]-[#6]-[#6@H](-[#7])-[#6@@H]-1-[#6],0.01,49.0,127.136099544,1,1,1.7698,26.02,0
COCONUT_fragments_3784,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,[#6]-[#6](-[#6])-[#6@@H]1-[#6]-[#6]-[#6@@H](-[#6])-[#6]-[#6@H]-1-[#8],0.01,49.0,156.15141526,1,1,2.439500000000001,20.23,1
COCONUT_fragments_3799,CC(=O)O[C@@H]1CCCOC1,[#6]-[#6](=[#8])-[#8]-[#6@@H]1-[#6]-[#6]-[#6]-[#8]-[#6]-1,0.01,49.0,144.078644244,3,0,0.7284999999999999,35.53,1
COCONUT_fragments_3802,COc1ccccc1NC=O,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#7]-[#6]=[#8],0.01,49.0,151.063328528,2,1,1.2634999999999998,38.33,3
COCONUT_fragments_3810,CC(=O)N[C@@H]1CC[C@@H](C)OC1,[#6]-[#6](=[#8])-[#7]-[#6@@H]1-[#6]-[#6]-[#6@@H](-[#6])-[#8]-[#6]-1,0.01,49.0,157.11027872,2,1,0.6900000000000002,38.33,1
COCONUT_fragments_3840,COC(=O)C1CCNCC1,[#6]-[#8]-[#6](=[#8])-[#6]1-[#6]-[#6]-[#7]-[#6]-[#6]-1,0.01,48.0,143.094628656,3,1,0.1589999999999998,38.33,1
COCONUT_fragments_3846,CCCOc1ccccc1,[#6]-[#6]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,48.0,136.088815004,1,0,2.4754000000000005,9.23,3
COCONUT_fragments_3853,OCC1=CCN2CCC[C@@H]12,[#8]-[#6]-[#6]1=[#6]-[#6]-[#7]2-[#6]-[#6]-[#6]-[#6@@H]-1-2,0.01,48.0,139.099714036,2,1,0.3831,23.47,1
COCONUT_fragments_3857,CC1(C)C[C@@H](N)CCO1,[#6]-[#6]1(-[#6])-[#6]-[#6@@H](-[#7])-[#6]-[#6]-[#8]-1,0.01,48.0,129.1153641,2,1,0.9027000000000002,35.25,0
COCONUT_fragments_3860,CO[C@@H]1C[C@H](C)OC[C@H]1O,[#6]-[#8]-[#6@@H]1-[#6]-[#6@H](-[#6])-[#8]-[#6]-[#6@H]-1-[#8],0.01,48.0,146.094294308,3,1,0.1710999999999998,38.69,1
COCONUT_fragments_3862,CC(C)(C)OC(=O)NCC=O,[#6]-[#6](-[#6])(-[#6])-[#8]-[#6](=[#8])-[#7]-[#6]-[#6]=[#8],0.01,48.0,159.089543276,3,1,0.71,55.4,2
COCONUT_fragments_3865,Cc1cc(C[C@@H]2C[C@H](N)C2(C)C)no1,[#6]-[#6]1:[#6]:[#6](-[#6]-[#6@@H]2-[#6]-[#6@H](-[#7])-[#6]-2(-[#6])-[#6]):[#7]:[#8]:1,0.01,48.0,194.141913196,3,1,1.89892,52.05,2
COCONUT_fragments_3874,O=C(O)C1(c2ccccc2)CCNCC1,[#8]=[#6](-[#8])-[#6]1(-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]-[#6]-[#7]-[#6]-[#6]-1,0.01,48.0,205.11027872,2,2,1.3924,49.33,2
COCONUT_fragments_3878,C/C=C/C=C/CCC,[#6]/[#6]=[#6]/[#6]=[#6]/[#6]-[#6]-[#6],0.01,48.0,110.109550448,0,0,2.918800000000002,0.0,3
COCONUT_fragments_3891,C[C@H]1[C@@H](O)C[C@@H]2C(C=O)=COC[C@@H]21,[#6]-[#6@H]1-[#6@@H](-[#8])-[#6]-[#6@@H]2-[#6](-[#6]=[#8])=[#6]-[#8]-[#6]-[#6@H]-1-2,0.01,48.0,182.094294308,3,1,0.7324999999999999,46.53,1
COCONUT_fragments_3904,C/C=C(\C)C=C=C1C(C)(C)C[C@H](O)C[C@@]1(C)O,[#6]/[#6]=[#6](\[#6])-[#6]=[#6]=[#6]1-[#6](-[#6])(-[#6])-[#6]-[#6@H](-[#8])-[#6]-[#6@@]-1(-[#6])-[#8],0.01,48.0,236.177630008,2,2,2.966000000000001,40.46,1
COCONUT_fragments_3907,O=Cc1cc(O)cc(O)c1,[#8]=[#6]-[#6]1:[#6]:[#6](-[#8]):[#6]:[#6](-[#8]):[#6]:1,0.01,48.0,138.031694052,3,2,0.9103,57.53,1
COCONUT_fragments_3909,Cc1csc(C)n1,[#6]-[#6]1:[#6]:[#16]:[#6](-[#6]):[#7]:1,0.01,47.0,113.029920224,2,0,1.75994,12.89,0
COCONUT_fragments_3914,Cc1nc2ccccc2c(=O)[nH]1,[#6]-[#6]1:[#7]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2:[#6](=[#8]):[#7H]:1,0.01,47.0,160.063662876,2,1,1.23152,45.75,0
COCONUT_fragments_3930,c1ccc(SCc2c[nH]nn2)cc1,[#6]1:[#6]:[#6]:[#6](-[#16]-[#6]-[#6]2:[#6]:[#7H]:[#7]:[#7]:2):[#6]:[#6]:1,0.01,47.0,191.051718288,3,1,2.0969999999999995,41.57,3
COCONUT_fragments_3931,C/C=C/[C@@H](O)CC,[#6]/[#6]=[#6]/[#6@@H](-[#8])-[#6]-[#6],0.01,47.0,100.088815004,1,1,1.3334,20.23,2
COCONUT_fragments_3946,O=CC(O)Cc1ccc(O)cc1,[#8]=[#6]-[#6](-[#8])-[#6]-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6]:[#6]:1,0.01,47.0,166.06299418,3,2,0.4945,57.53,3
COCONUT_fragments_3951,NC(=O)c1ccccc1,[#7]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,47.0,121.052763844,1,1,0.7855000000000001,43.09,1
COCONUT_fragments_3968,C[C@H](O)C(C)(C)O,[#6]-[#6@H](-[#8])-[#6](-[#6])(-[#6])-[#8],0.01,47.0,104.083729624,2,2,0.1381,40.46,1
COCONUT_fragments_3969,CCc1cccnc1,[#6]-[#6]-[#6]1:[#6]:[#6]:[#6]:[#7]:[#6]:1,0.01,47.0,107.073499288,1,0,1.644,12.89,1
COCONUT_fragments_3975,CC1OCCC(O)[C@H]1O,[#6]-[#6]1-[#8]-[#6]-[#6]-[#6](-[#8])-[#6@H]-1-[#8],0.01,47.0,132.078644244,3,2,-0.483,49.69,0
COCONUT_fragments_3976,COc1ccc(C=O)c(OC)c1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6](-[#8]-[#6]):[#6]:1,0.01,47.0,166.06299418,3,0,1.5162999999999998,35.53,3
COCONUT_fragments_3978,C[C@@H]1OCC[C@@](C)(O)[C@H]1O,[#6]-[#6@@H]1-[#8]-[#6]-[#6]-[#6@@](-[#6])(-[#8])-[#6@H]-1-[#8],0.01,47.0,146.094294308,3,2,-0.0929000000000001,49.69,0
COCONUT_fragments_3983,NCc1ccc(C=O)cc1,[#7]-[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1,0.01,47.0,135.068413908,2,1,0.9578,43.09,2
COCONUT_fragments_3986,O=CC1=NC(C=O)CCC1,[#8]=[#6]-[#6]1=[#7]-[#6](-[#6]=[#8])-[#6]-[#6]-[#6]-1,0.01,47.0,139.063328528,3,0,0.3776999999999999,46.5,2
COCONUT_fragments_3995,Cc1cccc2c3c(c(=O)oc12)CCCC3,[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]2:[#6]3:[#6](:[#6](=[#8]):[#8]:[#6]:1:2)-[#6]-[#6]-[#6]-[#6]-3,0.01,47.0,214.099379688,2,0,2.980220000000001,30.21,0
COCONUT_fragments_3997,Cn1ccc2c(N)cccc21,[#6]-[#7]1:[#6]:[#6]:[#6]2:[#6](-[#7]):[#6]:[#6]:[#6]:[#6]:1:2,0.01,47.0,146.08439832,2,1,1.7605,30.95,0
COCONUT_fragments_4005,c1ccc(-c2c[nH]cn2)cc1,[#6]1:[#6]:[#6]:[#6](-[#6]2:[#6]:[#7H]:[#6]:[#7]:2):[#6]:[#6]:1,0.01,47.0,144.068748256,1,1,2.0767,28.68,1
COCONUT_fragments_4008,O=CNc1ccc(Cl)cc1,[#8]=[#6]-[#7]-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1,0.01,46.0,155.013791492,1,1,1.9083,29.1,2
COCONUT_fragments_4015,CC1=CCN2CC[C@@H](O)[C@@H]12,[#6]-[#6]1=[#6]-[#6]-[#7]2-[#6]-[#6]-[#6@@H](-[#8])-[#6@@H]-1-2,0.01,46.0,139.099714036,2,1,0.3815,23.47,0
COCONUT_fragments_4025,Cc1noc(C)c1C=O,[#6]-[#6]1:[#7]:[#8]:[#6](-[#6]):[#6]:1-[#6]=[#8],0.01,46.0,125.047678464,3,0,1.10394,43.1,1
COCONUT_fragments_4030,CNCc1c[nH]nn1,[#6]-[#7]-[#6]-[#6]1:[#6]:[#7H]:[#7]:[#7]:1,0.01,46.0,112.074896256,3,2,-0.4759000000000001,53.6,2
COCONUT_fragments_4032,O=CCn1ccc2ccccc21,[#8]=[#6]-[#6]-[#7]1:[#6]:[#6]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,46.0,159.068413908,2,0,1.8402,22.0,2
COCONUT_fragments_4034,CC(=O)Nc1cccc2[nH]ccc12,[#6]-[#6](=[#8])-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]2:[#7H]:[#6]:[#6]:[#6]:1:2,0.01,46.0,174.07931294,1,2,2.1263,44.89,1
COCONUT_fragments_4036,O=CCN1CCNCC1,[#8]=[#6]-[#6]-[#7]1-[#6]-[#6]-[#7]-[#6]-[#6]-1,0.01,46.0,128.094963004,3,1,-0.9094999999999996,32.34,2
COCONUT_fragments_4037,Cc1ccc2c(c1)OCCO2,[#6]-[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#8]-[#6]-[#6]-[#8]-2,0.01,46.0,150.06807956,2,0,1.76622,18.46,0
COCONUT_fragments_4042,O=CNc1cccc2ccccc12,[#8]=[#6]-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,46.0,171.068413908,1,1,2.4081,29.1,2
COCONUT_fragments_4044,C[C@@H]1CC[C@H](O)[C@@]2(C)[C@H](O)C[C@@H]3C[C@]12OC3(C)C,[#6]-[#6@@H]1-[#6]-[#6]-[#6@H](-[#8])-[#6@@]2(-[#6])-[#6@H](-[#8])-[#6]-[#6@@H]3-[#6]-[#6@]-1-2-[#8]-[#6]-3(-[#6])-[#6],0.01,46.0,254.188194692,3,2,2.102,49.69,0
COCONUT_fragments_4045,CC(=O)O[C@H]1CCCO[C@H]1C,[#6]-[#6](=[#8])-[#8]-[#6@H]1-[#6]-[#6]-[#6]-[#8]-[#6@H]-1-[#6],0.01,46.0,158.094294308,3,0,1.117,35.53,1
COCONUT_fragments_4053,CC(=O)c1cccc(O)c1O,[#6]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6]:[#6](-[#8]):[#6]:1-[#8],0.01,46.0,152.047344116,3,2,1.3003999999999998,57.53,1
COCONUT_fragments_4055,COc1cc(C)cc(O)c1,[#6]-[#8]-[#6]1:[#6]:[#6](-[#6]):[#6]:[#6](-[#8]):[#6]:1,0.01,46.0,138.06807956,2,1,1.7092199999999995,29.46,1
COCONUT_fragments_4057,CC/C=C/[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C,[#6]-[#6]/[#6]=[#6]/[#6@@]12-[#8]-[#6@]-1(-[#6])-[#6]-[#6@@H](-[#8])-[#6]-[#6]-2(-[#6])-[#6],0.01,46.0,210.161979944,2,1,2.661200000000001,32.76,2
COCONUT_fragments_4066,CC(=O)N[C@H]1CO[C@H](C)C[C@@H]1O,[#6]-[#6](=[#8])-[#7]-[#6@H]1-[#6]-[#8]-[#6@H](-[#6])-[#6]-[#6@@H]-1-[#8],0.01,46.0,173.10519334,3,2,-0.3392000000000005,58.56,1
COCONUT_fragments_4067,COc1c(O)cccc1O,[#6]-[#8]-[#6]1:[#6](-[#8]):[#6]:[#6]:[#6]:[#6]:1-[#8],0.01,46.0,140.047344116,3,2,1.1063999999999996,49.69,1
COCONUT_fragments_4068,CCc1ccc(O)c(OC)c1,[#6]-[#6]-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#8]-[#6]):[#6]:1,0.01,46.0,152.083729624,2,1,1.9632,29.46,2
COCONUT_fragments_4075,NCc1ccc(Cl)cc1,[#7]-[#6]-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1,0.01,46.0,141.034526936,1,1,1.7987,26.02,1
COCONUT_fragments_4076,COc1ccc(C2(C=O)CCOCC2)cc1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#6]2(-[#6]=[#8])-[#6]-[#6]-[#8]-[#6]-[#6]-2):[#6]:[#6]:1,0.01,46.0,220.109944372,3,0,1.9423,35.53,3
COCONUT_fragments_4077,CC(=O)OCC=C(C)C=O,[#6]-[#6](=[#8])-[#8]-[#6]-[#6]=[#6](-[#6])-[#6]=[#8],0.01,46.0,142.06299418,3,0,0.6947000000000001,43.370000000000005,3
COCONUT_fragments_4090,NC1CCCc2c1[nH]c1ccccc21,[#7]-[#6]1-[#6]-[#6]-[#6]-[#6]2:[#6]-1:[#7H]:[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:2:1,0.01,45.0,186.115698448,1,2,2.5040000000000004,41.81,0
COCONUT_fragments_4094,CC=Cc1ccccc1OC,[#6]-[#6]=[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8]-[#6],0.01,45.0,148.088815004,1,0,2.728300000000001,9.23,2
COCONUT_fragments_4108,CC1C(=O)O[C@@H]2CC3=CCC[C@H](C)[C@@]3(C)[C@@H](O)[C@H]12,[#6]-[#6]1-[#6](=[#8])-[#8]-[#6@@H]2-[#6]-[#6]3=[#6]-[#6]-[#6]-[#6@H](-[#6])-[#6@@]-3(-[#6])-[#6@@H](-[#8])-[#6@H]-1-2,0.01,45.0,250.156894564,3,1,2.291300000000001,46.53,0
COCONUT_fragments_4116,Cc1ccccc1[N+](=O)[O-],[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#7+](=[#8])-[#8-],0.01,45.0,137.047678464,2,0,1.90322,43.14,1
COCONUT_fragments_4117,c1cc(CC2COC2)no1,[#6]1:[#6]:[#6](-[#6]-[#6]2-[#6]-[#8]-[#6]-2):[#7]:[#8]:1,0.01,45.0,139.063328528,3,0,0.8635,35.260000000000005,2
COCONUT_fragments_4136,CC(=O)c1c(C)cc2cc(C=O)ccc2c1O,[#6]-[#6](=[#8])-[#6]1:[#6](-[#6]):[#6]:[#6]2:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:[#6]:2:[#6]:1-[#8],0.01,45.0,228.078644244,3,1,2.868920000000001,54.370000000000005,2
